,date,btc_open,btc_close,btc_volume,nasdaq_close,dji_close,sp_close,oil_close,gold_close,price_1d,price_2d,price_3d,nasdaq_1d,nasdaq_2d,nasdaq_3d,sp_1d,sp_2d,sp_3d,dji_1d,dji_2d,dji_3d
95,2021-05-07,56413.953125,57356.402344,68434023376,13752.240234375,34777.80078125,4232.60009765625,64.9000015258789,1831.0999755859373,56396.515625,57424.007813,53333.539063,13632.83984375,13582.419921875,13633.5,4201.6201171875,4167.58984375,4164.66015625,34548.5,34230.30078125,34133.0
96,2021-05-08,57352.765625,58803.777344,65382980634,13401.8603515625,34742.80078125,4188.43017578125,64.91999816894531,1837.5,57356.402344,56396.515625,57424.007813,13752.240234375,13632.83984375,13582.419921875,4232.60009765625,4201.6201171875,4167.58984375,34777.80078125,34548.5,34230.30078125
97,2021-05-09,58877.390625,58232.316406,65906690347,13401.8603515625,34742.80078125,4188.43017578125,64.91999816894531,1837.5,58803.777344,57356.402344,56396.515625,13401.8603515625,13752.240234375,13632.83984375,4188.43017578125,4232.60009765625,4201.6201171875,34742.80078125,34777.80078125,34548.5
98,2021-05-10,58250.871094,55859.796875,71776546298,13401.8603515625,34742.80078125,4188.43017578125,64.91999816894531,1837.5,58232.316406,58803.777344,57356.402344,13401.8603515625,13401.8603515625,13752.240234375,4188.43017578125,4188.43017578125,4232.60009765625,34742.80078125,34742.80078125,34777.80078125
99,2021-05-11,55847.242188,56704.574219,61308396325,13389.4296875,34269.19921875,4152.10009765625,65.27999877929688,1835.9000244140625,55859.796875,58232.316406,58803.777344,13401.8603515625,13401.8603515625,13401.8603515625,4188.43017578125,4188.43017578125,4188.43017578125,34742.80078125,34742.80078125,34742.80078125
100,2021-05-12,56714.53125,49150.535156,75215403907,13031.6796875,33587.69921875,4063.0400390625,66.08000183105469,1822.5999755859373,56704.574219,55859.796875,58232.316406,13389.4296875,13401.8603515625,13401.8603515625,4152.10009765625,4188.43017578125,4188.43017578125,34269.19921875,34742.80078125,34742.80078125
101,2021-05-13,49735.433594,49716.191406,96721152926,13124.990234375,34021.3984375,4112.5,63.81999969482422,1823.800048828125,49150.535156,56704.574219,55859.796875,13031.6796875,13389.4296875,13401.8603515625,4063.0400390625,4152.10009765625,4188.43017578125,33587.69921875,34269.19921875,34742.80078125
102,2021-05-14,49682.980469,49880.535156,55737497453,13429.98046875,34382.1015625,4173.85009765625,65.37000274658203,1837.9000244140625,49716.191406,49150.535156,56704.574219,13124.990234375,13031.6796875,13389.4296875,4112.5,4063.0400390625,4152.10009765625,34021.3984375,33587.69921875,34269.19921875
103,2021-05-15,49855.496094,46760.1875,59161047474,13379.0498046875,34327.80078125,4163.2900390625,66.2699966430664,1867.5,49880.535156,49716.191406,49150.535156,13429.98046875,13124.990234375,13031.6796875,4173.85009765625,4112.5,4063.0400390625,34382.1015625,34021.3984375,33587.69921875
104,2021-05-16,46716.636719,46456.058594,64047871555,13379.0498046875,34327.80078125,4163.2900390625,66.2699966430664,1867.5,46760.1875,49880.535156,49716.191406,13379.0498046875,13429.98046875,13124.990234375,4163.2900390625,4173.85009765625,4112.5,34327.80078125,34382.1015625,34021.3984375
105,2021-05-17,46415.898438,43537.511719,74903638450,13379.0498046875,34327.80078125,4163.2900390625,66.2699966430664,1867.5,46456.058594,46760.1875,49880.535156,13379.0498046875,13379.0498046875,13429.98046875,4163.2900390625,4163.2900390625,4173.85009765625,34327.80078125,34327.80078125,34382.1015625
106,2021-05-18,43488.058594,42909.402344,56187365084,13303.6396484375,34060.69921875,4127.830078125,65.48999786376953,1867.800048828125,43537.511719,46456.058594,46760.1875,13379.0498046875,13379.0498046875,13379.0498046875,4163.2900390625,4163.2900390625,4163.2900390625,34327.80078125,34327.80078125,34327.80078125
107,2021-05-19,42944.976563,37002.441406,126358098747,13299.740234375,33896.0,4115.68017578125,63.36000061035156,1881.300048828125,42909.402344,43537.511719,46456.058594,13303.6396484375,13379.0498046875,13379.0498046875,4127.830078125,4163.2900390625,4163.2900390625,34060.69921875,34327.80078125,34327.80078125
108,2021-05-20,36753.667969,40782.738281,88281943359,13535.740234375,34084.1015625,4159.1201171875,62.04999923706055,1881.800048828125,37002.441406,42909.402344,43537.511719,13299.740234375,13303.6396484375,13379.0498046875,4115.68017578125,4127.830078125,4163.2900390625,33896.0,34060.69921875,34327.80078125
109,2021-05-21,40596.949219,37304.691406,82051616861,13470.990234375,34207.80078125,4155.85986328125,63.58000183105469,1876.699951171875,40782.738281,37002.441406,42909.402344,13535.740234375,13299.740234375,13303.6396484375,4159.1201171875,4115.68017578125,4127.830078125,34084.1015625,33896.0,34060.69921875
110,2021-05-22,37371.03125,37536.632813,57377273240,13661.169921875,34394.0,4197.0498046875,66.05000305175781,1884.5999755859373,37304.691406,40782.738281,37002.441406,13470.990234375,13535.740234375,13299.740234375,4155.85986328125,4159.1201171875,4115.68017578125,34207.80078125,34084.1015625,33896.0
111,2021-05-23,37531.449219,34770.582031,78469274361,13661.169921875,34394.0,4197.0498046875,66.05000305175781,1884.5999755859373,37536.632813,37304.691406,40782.738281,13661.169921875,13470.990234375,13535.740234375,4197.0498046875,4155.85986328125,4159.1201171875,34394.0,34207.80078125,34084.1015625
112,2021-05-24,34700.363281,38705.980469,67359584098,13661.169921875,34394.0,4197.0498046875,66.05000305175781,1884.5999755859373,34770.582031,37536.632813,37304.691406,13661.169921875,13661.169921875,13470.990234375,4197.0498046875,4197.0498046875,4155.85986328125,34394.0,34394.0,34207.80078125
113,2021-05-25,38795.78125,38402.222656,56211915803,13657.169921875,34312.5,4188.1298828125,66.06999969482422,1898.0999755859373,38705.980469,34770.582031,37536.632813,13661.169921875,13661.169921875,13661.169921875,4197.0498046875,4197.0498046875,4197.0498046875,34394.0,34394.0,34394.0
114,2021-05-26,38392.625,39294.199219,51346735160,13738.0,34323.1015625,4195.990234375,66.20999908447266,1901.300048828125,38402.222656,38705.980469,34770.582031,13657.169921875,13661.169921875,13661.169921875,4188.1298828125,4197.0498046875,4197.0498046875,34312.5,34394.0,34394.0
115,2021-05-27,39316.890625,38436.96875,43210968721,13736.2802734375,34464.6015625,4200.8798828125,66.8499984741211,1895.699951171875,39294.199219,38402.222656,38705.980469,13738.0,13657.169921875,13661.169921875,4195.990234375,4188.1298828125,4197.0498046875,34323.1015625,34312.5,34394.0
116,2021-05-28,38507.082031,35697.605469,55200191952,13748.740234375,34529.3984375,4204.10986328125,66.31999969482422,1902.5,38436.96875,39294.199219,38402.222656,13736.2802734375,13738.0,13657.169921875,4200.8798828125,4195.990234375,4188.1298828125,34464.6015625,34323.1015625,34312.5
117,2021-05-29,35684.15625,34616.066406,45231013335,13736.48046875,34575.30078125,4202.0400390625,67.72000122070312,1902.9000244140625,35697.605469,38436.96875,39294.199219,13748.740234375,13736.2802734375,13738.0,4204.10986328125,4200.8798828125,4195.990234375,34529.3984375,34464.6015625,34323.1015625
118,2021-05-30,34607.40625,35678.128906,31646080921,13736.48046875,34575.30078125,4202.0400390625,67.72000122070312,1902.9000244140625,34616.066406,35697.605469,38436.96875,13736.48046875,13748.740234375,13736.2802734375,4202.0400390625,4204.10986328125,4200.8798828125,34575.30078125,34529.3984375,34464.6015625
119,2021-05-31,35658.59375,37332.855469,39009847639,13736.48046875,34575.30078125,4202.0400390625,67.72000122070312,1902.9000244140625,35678.128906,34616.066406,35697.605469,13736.48046875,13736.48046875,13748.740234375,4202.0400390625,4202.0400390625,4204.10986328125,34575.30078125,34575.30078125,34529.3984375
120,2021-06-01,37293.792969,36684.925781,34639423297,13736.48046875,34575.30078125,4202.0400390625,67.72000122070312,1902.9000244140625,37332.855469,35678.128906,34616.066406,13736.48046875,13736.48046875,13736.48046875,4202.0400390625,4202.0400390625,4202.0400390625,34575.30078125,34575.30078125,34575.30078125
121,2021-06-02,36699.921875,37575.179688,33070867190,13756.330078125,34600.3984375,4208.1201171875,68.83000183105469,1907.5,36684.925781,37332.855469,35678.128906,13736.48046875,13736.48046875,13736.48046875,4202.0400390625,4202.0400390625,4202.0400390625,34575.30078125,34575.30078125,34575.30078125
122,2021-06-03,37599.410156,39208.765625,35460750427,13614.509765625,34577.0,4192.85009765625,68.80999755859375,1871.199951171875,37575.179688,36684.925781,37332.855469,13756.330078125,13736.48046875,13736.48046875,4208.1201171875,4202.0400390625,4202.0400390625,34600.3984375,34575.30078125,34575.30078125
123,2021-06-04,39242.484375,36894.40625,41831090187,13814.490234375,34756.3984375,4229.89013671875,69.62000274658203,1889.800048828125,39208.765625,37575.179688,36684.925781,13614.509765625,13756.330078125,13736.48046875,4192.85009765625,4208.1201171875,4202.0400390625,34577.0,34600.3984375,34575.30078125
124,2021-06-05,36880.15625,35551.957031,35959473399,13881.7197265625,34630.19921875,4226.52001953125,69.2300033569336,1896.800048828125,36894.40625,39208.765625,37575.179688,13814.490234375,13614.509765625,13756.330078125,4229.89013671875,4192.85009765625,4208.1201171875,34756.3984375,34577.0,34600.3984375
125,2021-06-06,35538.609375,35862.378906,28913440585,13881.7197265625,34630.19921875,4226.52001953125,69.2300033569336,1896.800048828125,35551.957031,36894.40625,39208.765625,13881.7197265625,13814.490234375,13614.509765625,4226.52001953125,4229.89013671875,4192.85009765625,34630.19921875,34756.3984375,34577.0
126,2021-06-07,35835.265625,33560.707031,33683936663,13881.7197265625,34630.19921875,4226.52001953125,69.2300033569336,1896.800048828125,35862.378906,35551.957031,36894.40625,13881.7197265625,13881.7197265625,13814.490234375,4226.52001953125,4226.52001953125,4229.89013671875,34630.19921875,34630.19921875,34756.3984375
127,2021-06-08,33589.519531,33472.632813,49902050442,13924.91015625,34599.80078125,4227.259765625,70.05000305175781,1892.199951171875,33560.707031,35862.378906,35551.957031,13881.7197265625,13881.7197265625,13881.7197265625,4226.52001953125,4226.52001953125,4226.52001953125,34630.19921875,34630.19921875,34630.19921875
128,2021-06-09,33416.976563,37345.121094,53972919008,13911.75,34447.1015625,4219.5498046875,69.95999908447266,1893.199951171875,33472.632813,33560.707031,35862.378906,13924.91015625,13881.7197265625,13881.7197265625,4227.259765625,4226.52001953125,4226.52001953125,34599.80078125,34630.19921875,34630.19921875
129,2021-06-10,37389.515625,36702.597656,43576032854,14020.330078125,34466.19921875,4239.18017578125,70.29000091552734,1894.199951171875,37345.121094,33472.632813,33560.707031,13911.75,13924.91015625,13881.7197265625,4219.5498046875,4227.259765625,4226.52001953125,34447.1015625,34599.80078125,34630.19921875
130,2021-06-11,36697.03125,37334.398438,38699736985,14069.419921875,34479.6015625,4247.43994140625,70.91000366210938,1877.4000244140625,36702.597656,37345.121094,33472.632813,14020.330078125,13911.75,13924.91015625,4239.18017578125,4219.5498046875,4227.259765625,34466.19921875,34447.1015625,34599.80078125
131,2021-06-12,37340.144531,35552.515625,37924228550,14174.1396484375,34393.69921875,4255.14990234375,70.87999725341797,1864.0,37334.398438,36702.597656,37345.121094,14069.419921875,14020.330078125,13911.75,4247.43994140625,4239.18017578125,4219.5498046875,34479.6015625,34466.19921875,34447.1015625
132,2021-06-13,35555.789063,39097.859375,40669112838,14174.1396484375,34393.69921875,4255.14990234375,70.87999725341797,1864.0,35552.515625,37334.398438,36702.597656,14174.1396484375,14069.419921875,14020.330078125,4255.14990234375,4247.43994140625,4239.18017578125,34393.69921875,34479.6015625,34466.19921875
133,2021-06-14,39016.96875,40218.476563,43148914673,14174.1396484375,34393.69921875,4255.14990234375,70.87999725341797,1864.0,39097.859375,35552.515625,37334.398438,14174.1396484375,14174.1396484375,14069.419921875,4255.14990234375,4255.14990234375,4247.43994140625,34393.69921875,34393.69921875,34479.6015625
134,2021-06-15,40427.167969,40406.269531,46420149185,14072.8603515625,34299.30078125,4246.58984375,72.12000274658203,1854.5,40218.476563,39097.859375,35552.515625,14174.1396484375,14174.1396484375,14174.1396484375,4255.14990234375,4255.14990234375,4255.14990234375,34393.69921875,34393.69921875,34393.69921875
135,2021-06-16,40168.691406,38347.0625,39211635100,14039.6796875,34033.69921875,4223.7001953125,72.1500015258789,1859.5,40406.269531,40218.476563,39097.859375,14072.8603515625,14174.1396484375,14174.1396484375,4246.58984375,4255.14990234375,4255.14990234375,34299.30078125,34393.69921875,34393.69921875
136,2021-06-17,38341.421875,38053.503906,37096670047,14161.349609375,33823.3984375,4221.85986328125,71.04000091552734,1773.800048828125,38347.0625,40406.269531,40218.476563,14039.6796875,14072.8603515625,14174.1396484375,4223.7001953125,4246.58984375,4255.14990234375,34033.69921875,34299.30078125,34393.69921875
137,2021-06-18,38099.476563,35787.246094,36200887275,14030.3798828125,33290.1015625,4166.4501953125,71.63999938964844,1767.9000244140625,38053.503906,38347.0625,40406.269531,14161.349609375,14039.6796875,14072.8603515625,4221.85986328125,4223.7001953125,4246.58984375,33823.3984375,34033.69921875,34299.30078125
138,2021-06-19,35854.527344,35615.871094,31207279719,14141.48046875,33877.0,4224.7900390625,73.66000366210938,1781.800048828125,35787.246094,38053.503906,38347.0625,14030.3798828125,14161.349609375,14039.6796875,4166.4501953125,4221.85986328125,4223.7001953125,33290.1015625,33823.3984375,34033.69921875
139,2021-06-20,35563.140625,35698.296875,36664034054,14141.48046875,33877.0,4224.7900390625,73.66000366210938,1781.800048828125,35615.871094,35787.246094,38053.503906,14141.48046875,14030.3798828125,14161.349609375,4224.7900390625,4166.4501953125,4221.85986328125,33877.0,33290.1015625,33823.3984375
140,2021-06-21,35641.144531,31676.693359,52809038594,14141.48046875,33877.0,4224.7900390625,73.66000366210938,1781.800048828125,35698.296875,35615.871094,35787.246094,14141.48046875,14141.48046875,14030.3798828125,4224.7900390625,4224.7900390625,4166.4501953125,33877.0,33877.0,33290.1015625
141,2021-06-22,31622.376953,32505.660156,58964353058,14253.26953125,34292.30078125,4246.43994140625,73.05999755859375,1776.300048828125,31676.693359,35698.296875,35615.871094,14141.48046875,14141.48046875,14141.48046875,4224.7900390625,4224.7900390625,4224.7900390625,33877.0,33877.0,33877.0
142,2021-06-23,32515.714844,33723.027344,46317108925,14271.73046875,34292.30078125,4241.83984375,73.08000183105469,1782.300048828125,32505.660156,31676.693359,35698.296875,14253.26953125,14141.48046875,14141.48046875,4246.43994140625,4224.7900390625,4224.7900390625,34292.30078125,33877.0,33877.0
143,2021-06-24,33682.800781,34662.4375,33123368116,14369.7099609375,34292.30078125,4266.490234375,73.30000305175781,1775.5999755859375,33723.027344,32505.660156,31676.693359,14271.73046875,14253.26953125,14141.48046875,4241.83984375,4246.43994140625,4224.7900390625,34292.30078125,34292.30078125,33877.0
144,2021-06-25,34659.105469,31637.779297,40230904226,14360.3896484375,34292.30078125,4280.7001953125,74.05000305175781,1776.5999755859375,34662.4375,33723.027344,32505.660156,14369.7099609375,14271.73046875,14253.26953125,4266.490234375,4241.83984375,4246.43994140625,34292.30078125,34292.30078125,34292.30078125
145,2021-06-26,31594.664063,32186.277344,38585385521,14500.509765625,34292.30078125,4290.60986328125,72.91000366210938,1779.5999755859375,31637.779297,34662.4375,33723.027344,14360.3896484375,14369.7099609375,14271.73046875,4280.7001953125,4266.490234375,4241.83984375,34292.30078125,34292.30078125,34292.30078125
146,2021-06-27,32287.523438,34649.644531,35511640894,14500.509765625,34292.30078125,4290.60986328125,72.91000366210938,1779.5999755859375,32186.277344,31637.779297,34662.4375,14500.509765625,14360.3896484375,14369.7099609375,4290.60986328125,4280.7001953125,4266.490234375,34292.30078125,34292.30078125,34292.30078125
147,2021-06-28,34679.121094,34434.335938,33892523752,14500.509765625,34292.30078125,4290.60986328125,72.91000366210938,1779.5999755859375,34649.644531,32186.277344,31637.779297,14500.509765625,14500.509765625,14360.3896484375,4290.60986328125,4290.60986328125,4280.7001953125,34292.30078125,34292.30078125,34292.30078125
148,2021-06-29,34475.558594,35867.777344,37901460044,14528.330078125,34292.30078125,4291.7998046875,72.9800033569336,1762.800048828125,34434.335938,34649.644531,32186.277344,14500.509765625,14500.509765625,14500.509765625,4290.60986328125,4290.60986328125,4290.60986328125,34292.30078125,34292.30078125,34292.30078125
149,2021-06-30,35908.386719,35040.835938,34059036099,14503.9501953125,34502.5,4297.5,73.47000122070312,1770.800048828125,35867.777344,34434.335938,34649.644531,14528.330078125,14500.509765625,14500.509765625,4291.7998046875,4290.60986328125,4290.60986328125,34292.30078125,34292.30078125,34292.30078125
150,2021-07-01,35035.984375,33572.117188,37838957079,14522.3798828125,34633.5,4319.93994140625,75.2300033569336,1775.9000244140625,35040.835938,35867.777344,34434.335938,14503.9501953125,14528.330078125,14500.509765625,4297.5,4291.7998046875,4290.60986328125,34502.5,34292.30078125,34292.30078125
151,2021-07-02,33549.601563,33897.046875,38728974942,14639.330078125,34786.30078125,4352.33984375,75.16000366210938,1782.5999755859375,33572.117188,35040.835938,35867.777344,14522.3798828125,14503.9501953125,14528.330078125,4319.93994140625,4297.5,4291.7998046875,34633.5,34502.5,34292.30078125
152,2021-07-03,33854.421875,34668.546875,24383958643,14663.6396484375,34577.3984375,4343.5400390625,73.37000274658203,1793.5,33897.046875,33572.117188,35040.835938,14639.330078125,14522.3798828125,14503.9501953125,4352.33984375,4319.93994140625,4297.5,34786.30078125,34633.5,34502.5
153,2021-07-04,34665.566406,35287.78125,24924307911,14663.6396484375,34577.3984375,4343.5400390625,73.37000274658203,1793.5,34668.546875,33897.046875,33572.117188,14663.6396484375,14639.330078125,14522.3798828125,4343.5400390625,4352.33984375,4319.93994140625,34577.3984375,34786.30078125,34633.5
154,2021-07-05,35284.34375,33746.003906,26721554282,14663.6396484375,34577.3984375,4343.5400390625,73.37000274658203,1793.5,35287.78125,34668.546875,33897.046875,14663.6396484375,14663.6396484375,14639.330078125,4343.5400390625,4343.5400390625,4352.33984375,34577.3984375,34577.3984375,34786.30078125
155,2021-07-06,33723.507813,34235.195313,26501259870,14663.6396484375,34577.3984375,4343.5400390625,73.37000274658203,1793.5,33746.003906,35287.78125,34668.546875,14663.6396484375,14663.6396484375,14663.6396484375,4343.5400390625,4343.5400390625,4343.5400390625,34577.3984375,34577.3984375,34577.3984375
156,2021-07-07,34225.679688,33855.328125,24796027477,14665.0595703125,34681.80078125,4358.1298828125,72.19999694824219,1801.5,34235.195313,33746.003906,35287.78125,14663.6396484375,14663.6396484375,14663.6396484375,4343.5400390625,4343.5400390625,4343.5400390625,34577.3984375,34577.3984375,34577.3984375
157,2021-07-08,33889.605469,32877.371094,29910396946,14559.7802734375,34421.8984375,4320.81982421875,72.94000244140625,1799.5999755859375,33855.328125,34235.195313,33746.003906,14665.0595703125,14663.6396484375,14663.6396484375,4358.1298828125,4343.5400390625,4343.5400390625,34681.80078125,34577.3984375,34577.3984375
158,2021-07-09,32861.671875,33798.011719,27436021028,14701.919921875,34870.19921875,4369.5498046875,74.55999755859375,1810.0,32877.371094,33855.328125,34235.195313,14559.7802734375,14665.0595703125,14663.6396484375,4320.81982421875,4358.1298828125,4343.5400390625,34421.8984375,34681.80078125,34577.3984375
159,2021-07-10,33811.242188,33520.519531,22971873468,14733.240234375,34996.19921875,4384.6298828125,74.0999984741211,1805.5,33798.011719,32877.371094,33855.328125,14701.919921875,14559.7802734375,14665.0595703125,4369.5498046875,4320.81982421875,4358.1298828125,34870.19921875,34421.8984375,34681.80078125
160,2021-07-11,33509.078125,34240.1875,20108729370,14733.240234375,34996.19921875,4384.6298828125,74.0999984741211,1805.5,33520.519531,33798.011719,32877.371094,14733.240234375,14701.919921875,14559.7802734375,4384.6298828125,4369.5498046875,4320.81982421875,34996.19921875,34870.19921875,34421.8984375
161,2021-07-12,34254.015625,33155.847656,24321499537,14733.240234375,34996.19921875,4384.6298828125,74.0999984741211,1805.5,34240.1875,33520.519531,33798.011719,14733.240234375,14733.240234375,14701.919921875,4384.6298828125,4384.6298828125,4369.5498046875,34996.19921875,34996.19921875,34870.19921875
162,2021-07-13,33125.46875,32702.025391,19120856669,14677.650390625,34888.80078125,4369.2099609375,75.25,1809.4000244140625,33155.847656,34240.1875,33520.519531,14733.240234375,14733.240234375,14733.240234375,4384.6298828125,4384.6298828125,4384.6298828125,34996.19921875,34996.19921875,34996.19921875
163,2021-07-14,32723.845703,32822.347656,21376531210,14644.9501953125,34933.19921875,4374.2998046875,73.12999725341797,1824.300048828125,32702.025391,33155.847656,34240.1875,14677.650390625,14733.240234375,14733.240234375,4369.2099609375,4384.6298828125,4384.6298828125,34888.80078125,34996.19921875,34996.19921875
164,2021-07-15,32827.875,31780.730469,21300524237,14543.1298828125,34987.0,4360.02978515625,71.6500015258789,1828.4000244140625,32822.347656,32702.025391,33155.847656,14644.9501953125,14677.650390625,14733.240234375,4374.2998046875,4369.2099609375,4384.6298828125,34933.19921875,34888.80078125,34996.19921875
165,2021-07-16,31841.550781,31421.539063,23699476918,14427.240234375,34687.8984375,4327.16015625,71.80999755859375,1814.5,31780.730469,32822.347656,32702.025391,14543.1298828125,14644.9501953125,14677.650390625,4360.02978515625,4374.2998046875,4369.2099609375,34987.0,34933.19921875,34888.80078125
166,2021-07-17,31397.308594,31533.068359,18895018942,14274.98046875,33962.0,4258.490234375,66.41999816894531,1808.699951171875,31421.539063,31780.730469,32822.347656,14427.240234375,14543.1298828125,14644.9501953125,4327.16015625,4360.02978515625,4374.2998046875,34687.8984375,34987.0,34933.19921875
167,2021-07-18,31533.884766,31796.810547,18787986667,14274.98046875,33962.0,4258.490234375,66.41999816894531,1808.699951171875,31533.068359,31421.539063,31780.730469,14274.98046875,14427.240234375,14543.1298828125,4258.490234375,4327.16015625,4360.02978515625,33962.0,34687.8984375,34987.0
168,2021-07-19,31800.011719,30817.832031,20434789545,14274.98046875,33962.0,4258.490234375,66.41999816894531,1808.699951171875,31796.810547,31533.068359,31421.539063,14274.98046875,14274.98046875,14427.240234375,4258.490234375,4258.490234375,4327.16015625,33962.0,33962.0,34687.8984375
169,2021-07-20,30838.285156,29807.347656,23148267245,14498.8798828125,34512.0,4323.06005859375,67.41999816894531,1810.9000244140625,30817.832031,31796.810547,31533.068359,14274.98046875,14274.98046875,14274.98046875,4258.490234375,4258.490234375,4258.490234375,33962.0,33962.0,33962.0
170,2021-07-21,29796.285156,32110.693359,28203024559,14631.9501953125,34798.0,4358.68994140625,70.30000305175781,1802.9000244140625,29807.347656,30817.832031,31796.810547,14498.8798828125,14274.98046875,14274.98046875,4323.06005859375,4258.490234375,4258.490234375,34512.0,33962.0,33962.0
171,2021-07-22,32138.873047,32313.105469,19555230518,14684.599609375,34823.30078125,4367.47998046875,71.91000366210938,1805.0,32110.693359,29807.347656,30817.832031,14631.9501953125,14498.8798828125,14274.98046875,4358.68994140625,4323.06005859375,4258.490234375,34798.0,34512.0,33962.0
172,2021-07-23,32305.958984,33581.550781,22552046192,14836.990234375,35061.6015625,4411.7900390625,72.06999969482422,1801.4000244140625,32313.105469,32110.693359,29807.347656,14684.599609375,14631.9501953125,14498.8798828125,4367.47998046875,4358.68994140625,4323.06005859375,34823.30078125,34798.0,34512.0
173,2021-07-24,33593.730469,34292.445313,21664706865,14840.7099609375,35144.30078125,4422.2998046875,71.91000366210938,1798.699951171875,33581.550781,32313.105469,32110.693359,14836.990234375,14684.599609375,14631.9501953125,4411.7900390625,4367.47998046875,4358.68994140625,35061.6015625,34823.30078125,34798.0
174,2021-07-25,34290.292969,35350.1875,20856685287,14840.7099609375,35144.30078125,4422.2998046875,71.91000366210938,1798.699951171875,34292.445313,33581.550781,32313.105469,14840.7099609375,14836.990234375,14684.599609375,4422.2998046875,4411.7900390625,4367.47998046875,35144.30078125,35061.6015625,34823.30078125
175,2021-07-26,35384.03125,37337.535156,51022126212,14840.7099609375,35144.30078125,4422.2998046875,71.91000366210938,1798.699951171875,35350.1875,34292.445313,33581.550781,14840.7099609375,14840.7099609375,14836.990234375,4422.2998046875,4422.2998046875,4411.7900390625,35144.30078125,35144.30078125,35061.6015625
176,2021-07-27,37276.035156,39406.941406,35097370560,14660.580078125,35058.5,4401.4599609375,71.6500015258789,1799.5,37337.535156,35350.1875,34292.445313,14840.7099609375,14840.7099609375,14840.7099609375,4422.2998046875,4422.2998046875,4422.2998046875,35144.30078125,35144.30078125,35144.30078125
177,2021-07-28,39503.1875,39995.90625,38702404695,14762.580078125,34930.8984375,4400.64013671875,72.38999938964844,1799.5,39406.941406,37337.535156,35350.1875,14660.580078125,14840.7099609375,14840.7099609375,4401.4599609375,4422.2998046875,4422.2998046875,35058.5,35144.30078125,35144.30078125
178,2021-07-29,39995.453125,40008.421875,27167146027,14778.259765625,35084.5,4419.14990234375,73.62000274658203,1831.199951171875,39995.90625,39406.941406,37337.535156,14762.580078125,14660.580078125,14840.7099609375,4400.64013671875,4401.4599609375,4422.2998046875,34930.8984375,35058.5,35144.30078125
179,2021-07-30,40027.484375,42235.546875,33072782960,14672.6796875,34935.5,4395.259765625,73.94999694824219,1812.5999755859373,40008.421875,39995.90625,39406.941406,14778.259765625,14762.580078125,14660.580078125,4419.14990234375,4400.64013671875,4401.4599609375,35084.5,34930.8984375,35058.5
180,2021-07-31,42196.304688,41626.195313,25802845343,14681.0703125,34838.19921875,4387.16015625,71.26000213623047,1818.0999755859373,42235.546875,40008.421875,39995.90625,14672.6796875,14778.259765625,14762.580078125,4395.259765625,4419.14990234375,4400.64013671875,34935.5,35084.5,34930.8984375
181,2021-08-01,41460.84375,39974.894531,26688438115,14681.0703125,34838.19921875,4387.16015625,71.26000213623047,1818.0999755859373,41626.195313,42235.546875,40008.421875,14681.0703125,14672.6796875,14778.259765625,4387.16015625,4395.259765625,4419.14990234375,34838.19921875,34935.5,35084.5
182,2021-08-02,39907.261719,39201.945313,25595265436,14681.0703125,34838.19921875,4387.16015625,71.26000213623047,1818.0999755859373,39974.894531,41626.195313,42235.546875,14681.0703125,14681.0703125,14672.6796875,4387.16015625,4387.16015625,4395.259765625,34838.19921875,34838.19921875,34935.5
183,2021-08-03,39178.402344,38152.980469,26189830450,14761.2900390625,34792.69921875,4423.14990234375,70.55999755859375,1810.0999755859373,39201.945313,39974.894531,41626.195313,14681.0703125,14681.0703125,14681.0703125,4387.16015625,4387.16015625,4387.16015625,34838.19921875,34838.19921875,34838.19921875
184,2021-08-04,38213.332031,39747.503906,25372562724,14780.5302734375,34792.69921875,4402.66015625,68.1500015258789,1810.5,38152.980469,39201.945313,39974.894531,14761.2900390625,14681.0703125,14681.0703125,4423.14990234375,4387.16015625,4387.16015625,34792.69921875,34838.19921875,34838.19921875
185,2021-08-05,39744.515625,40869.554688,35185031017,14895.1201171875,35064.30078125,4429.10009765625,69.08999633789062,1805.0999755859373,39747.503906,38152.980469,39201.945313,14780.5302734375,14761.2900390625,14681.0703125,4402.66015625,4423.14990234375,4387.16015625,34792.69921875,34792.69921875,34838.19921875
186,2021-08-06,40865.867188,42816.5,38226483046,14835.759765625,35208.5,4436.52001953125,68.27999877929688,1760.0,40869.554688,39747.503906,38152.980469,14895.1201171875,14780.5302734375,14761.2900390625,4429.10009765625,4402.66015625,4423.14990234375,35064.30078125,34792.69921875,34792.69921875
187,2021-08-07,42832.796875,44555.800781,40030862141,14860.1796875,35101.80078125,4432.35009765625,66.4800033569336,1723.4000244140625,42816.5,40869.554688,39747.503906,14835.759765625,14895.1201171875,14780.5302734375,4436.52001953125,4429.10009765625,4402.66015625,35208.5,35064.30078125,34792.69921875
188,2021-08-08,44574.4375,43798.117188,36302664750,14860.1796875,35101.80078125,4432.35009765625,66.4800033569336,1723.4000244140625,44555.800781,42816.5,40869.554688,14860.1796875,14835.759765625,14895.1201171875,4432.35009765625,4436.52001953125,4429.10009765625,35101.80078125,35208.5,35064.30078125
189,2021-08-09,43791.925781,46365.402344,38734079049,14860.1796875,35101.80078125,4432.35009765625,66.4800033569336,1723.4000244140625,43798.117188,44555.800781,42816.5,14860.1796875,14860.1796875,14835.759765625,4432.35009765625,4432.35009765625,4436.52001953125,35101.80078125,35101.80078125,35208.5
