,date,btc_open,btc_close,btc_volume,nasdaq_close,dji_close,sp_close,oil_close,gold_close,price_1d,price_2d,price_3d,nasdaq_1d,nasdaq_2d,nasdaq_3d,sp_1d,sp_2d,sp_3d,dji_1d,dji_2d,dji_3d,compound,positive,negative,neutral,return,return_1,return_2,return_3
68,2021-04-14,63523.753906,63109.695313,77451779687,13857.83984375,33730.8984375,4124.66015625,63.150001525878906,1734.9000244140625,63503.457031,59893.453125,60204.964844,0.010548708258122819,0.0,0.0,0.0032944868090414303,0.0,0.0,-0.0020179834704314725,0.0,0.0,0.7906,0.1,0.0,0.9,-0.006200634365587043,0.06027376478804425,-0.00517418654436852,0.006885903953911976
69,2021-04-15,63075.195313,63314.011719,60954381579,14038.759765625,34036.0,4170.419921875,63.459999084472656,1765.4000244140625,63109.695313,63503.457031,59893.453125,-0.009878449674107004,0.010548708258122819,0.0,-0.004087726727828533,0.0032944868090414303,0.0,0.0015915068905949514,-0.0020179834704314725,0.0,0.9769,0.146,0.029,0.825,0.0032374804693109382,-0.006200634365587043,0.06027376478804425,-0.00517418654436852
70,2021-04-16,63258.503906,61572.789063,84293007468,14052.33984375,34200.69921875,4185.47021484375,63.130001068115234,1779.0,63314.011719,63109.695313,63503.457031,0.013055420174782562,-0.009878449674107004,0.010548708258122819,0.01109419052516647,-0.004087726727828533,0.0032944868090414303,0.009045165608776218,0.0015915068905949514,-0.0020179834704314725,0.4215,0.034,0.0,0.966,-0.027501379374409107,0.0032374804693109382,-0.006200634365587043,0.06027376478804425
71,2021-04-17,61529.921875,60683.820313,66138759198,13914.76953125,34077.6015625,4163.259765625,63.380001068115234,1769.4000244140625,61572.789063,63314.011719,63109.695313,0.0009673274813244426,0.013055420174782562,-0.009878449674107004,0.0036088195555097347,0.01109419052516647,-0.004087726727828533,0.004838971052708807,0.009045165608776218,0.0015915068905949514,0.8248,0.158,0.069,0.773,-0.014437688523260217,-0.027501379374409107,0.0032374804693109382,-0.006200634365587043
72,2021-04-18,60701.886719,56216.183594,97468872758,13914.76953125,34077.6015625,4163.259765625,63.380001068115234,1769.4000244140625,60683.820313,61572.789063,63314.011719,-0.009789850945085554,0.0009673274813244426,0.013055420174782562,-0.005306560094486046,0.0036088195555097347,0.01109419052516647,-0.003599273086864696,0.004838971052708807,0.009045165608776218,0.6059,0.206,0.17,0.624,-0.07362154683005206,-0.014437688523260217,-0.027501379374409107,0.0032374804693109382
73,2021-04-19,56191.585938,55724.265625,65344865159,13914.76953125,34077.6015625,4163.259765625,63.380001068115234,1769.4000244140625,56216.183594,60683.820313,61572.789063,0.0,-0.009789850945085554,0.0009673274813244426,0.0,-0.005306560094486046,0.0036088195555097347,0.0,-0.003599273086864696,0.004838971052708807,0.8807,0.483,0.0,0.517,-0.00875046894952336,-0.07362154683005206,-0.014437688523260217,-0.027501379374409107
74,2021-04-20,55681.792969,56473.03125,67849323955,13786.26953125,33821.30078125,4134.93994140625,62.43999862670898,1777.300048828125,55724.265625,56216.183594,60683.820313,0.0,0.0,-0.009789850945085554,0.0,0.0,-0.005306560094486046,0.0,0.0,-0.003599273086864696,0.5139,0.093,0.04,0.867,0.013436976092944253,-0.00875046894952336,-0.07362154683005206,-0.014437688523260217
75,2021-04-21,56471.128906,53906.089844,54926612466,13950.2197265625,34137.30078125,4173.419921875,61.34999847412109,1792.300048828125,56473.03125,55724.265625,56216.183594,-0.009234791831184364,0.0,0.0,-0.006802319771775922,0.0,0.0,-0.007521092139654573,0.0,0.0,0.0,0.0,0.0,1.0,-0.04545428763397574,0.013436976092944253,-0.00875046894952336,-0.07362154683005206
76,2021-04-22,53857.105469,51762.273438,74798630778,13818.41015625,33815.8984375,4134.97998046875,61.43000030517578,1781.199951171875,53906.089844,56473.03125,55724.265625,0.01189228129776998,-0.009234791831184364,0.0,0.009306055472153574,-0.006802319771775922,0.0,0.009343224320194743,-0.007521092139654573,0.0,-0.3291,0.073,0.056,0.871,-0.03976946597692477,-0.04545428763397574,0.013436976092944253,-0.00875046894952336
77,2021-04-23,51739.808594,51093.652344,86668667320,14016.8095703125,34043.5,4180.169921875,62.13999938964844,1777.0,51762.273438,53906.089844,56473.03125,-0.00944856589330434,0.01189228129776998,-0.009234791831184364,-0.009210657476561801,0.009306055472153574,-0.006802319771775922,-0.009414989949250163,0.009343224320194743,-0.007521092139654573,0.0,0.0,0.0,1.0,-0.012917150843477887,-0.03976946597692477,-0.04545428763397574,0.013436976092944253
78,2021-04-24,51143.226563,50050.867188,49014494781,14138.7802734375,33981.6015625,4187.6201171875,61.90999984741211,1779.199951171875,51093.652344,51762.273438,53906.089844,0.014357615081555863,-0.00944856589330434,0.01189228129776998,0.010928696540176919,-0.009210657476561801,0.009306055472153574,0.006730608175934183,-0.009414989949250163,0.009343224320194743,0.5994,0.328,0.0,0.672,-0.020409289768114625,-0.012917150843477887,-0.03976946597692477,-0.04545428763397574
79,2021-04-25,50052.832031,49004.253906,46117114240,14138.7802734375,33981.6015625,4187.6201171875,61.90999984741211,1779.199951171875,50050.867188,51093.652344,51762.273438,0.008701745037853259,0.014357615081555863,-0.00944856589330434,0.001782270924804541,0.010928696540176919,-0.009210657476561801,-0.001818216032429043,0.006730608175934183,-0.009414989949250163,0.0,0.0,0.0,1.0,-0.020910991972800996,-0.020409289768114625,-0.012917150843477887,-0.03976946597692477
80,2021-04-26,49077.792969,54021.753906,58284039825,14138.7802734375,33981.6015625,4187.6201171875,61.90999984741211,1779.199951171875,49004.253906,50050.867188,51093.652344,0.0,0.008701745037853259,0.014357615081555863,0.0,0.001782270924804541,0.010928696540176919,0.0,-0.001818216032429043,0.006730608175934183,0.5258,0.131,0.054,0.814,0.10238907033712974,-0.020910991972800996,-0.020409289768114625,-0.012917150843477887
81,2021-04-27,54030.304688,55033.117188,49448222757,14090.2197265625,33984.8984375,4186.72021484375,62.93999862670898,1778.0,54021.753906,49004.253906,50050.867188,0.0,0.0,0.008701745037853259,0.0,0.0,0.001782270924804541,0.0,0.0,-0.001818216032429043,0.743,0.091,0.025,0.884,0.01872140774547626,0.10238907033712974,-0.020910991972800996,-0.020409289768114625
82,2021-04-28,55036.636719,54824.703125,48000572955,14051.0302734375,33820.3984375,4183.18017578125,63.86000061035156,1773.199951171875,55033.117188,54021.753906,49004.253906,-0.0034345640809080313,0.0,0.0,-0.00021489588801437698,0.0,0.0,9.70194119289669e-05,0.0,0.0,0.963,0.165,0.07,0.765,-0.003787066291157548,0.01872140774547626,0.10238907033712974,-0.020910991972800996
83,2021-04-29,54858.089844,53555.109375,46088929780,14082.5498046875,34060.3984375,4211.47021484375,65.01000213623047,1768.0999755859375,54824.703125,55033.117188,54021.753906,-0.002781323065609853,-0.0034345640809080313,0.0,-0.0008455399168898481,-0.00021489588801437698,0.0,-0.004840385217055321,9.70194119289669e-05,0.0,0.8176,0.11,0.0,0.89,-0.02315733013830157,-0.003787066291157548,0.01872140774547626,0.10238907033712974
84,2021-04-30,53568.664063,57750.175781,52395931985,13962.6796875,33874.8984375,4181.169921875,63.58000183105469,1767.300048828125,53555.109375,54824.703125,55033.117188,0.0022432185139893424,-0.002781323065609853,-0.0034345640809080313,0.006762806734045723,-0.0008455399168898481,-0.00021489588801437698,0.007096309064587691,-0.004840385217055321,9.70194119289669e-05,0.8934,0.123,0.011,0.866,0.07833176806017872,-0.02315733013830157,-0.003787066291157548,0.01872140774547626
85,2021-05-02,57825.863281,56631.078125,38177405335,13895.1201171875,34113.19921875,4192.66015625,64.48999786376953,1791.4000244140625,57828.050781,57750.175781,53555.109375,-0.013309357332264682,-0.00628783685026435,-0.0005443436670147239,-0.004466387658982329,-0.0004805563761963727,0.005911548594112137,0.001550210322609269,0.0016114535167501831,0.0022215749780405414,-0.4019,0.097,0.183,0.719,-0.019378255405556488,0.07978587768498979,0.053360483308590556,-0.026856698085099162
86,2021-05-03,56620.273438,57200.292969,51713139031,13895.1201171875,34113.19921875,4192.66015625,64.48999786376953,1791.4000244140625,56631.078125,57828.050781,57750.175781,0.0,-0.00483858197885767,-0.008511961175354799,0.0,0.002748090747253684,-0.007194706699326425,0.0,0.007034730500806496,-0.005446207575650841,0.9562,0.271,0.021,0.708,0.010051280371946802,-0.020698824183665532,0.0013484807439430035,0.07833176806017872
87,2021-05-05,53252.164063,57424.007813,69241316747,13582.419921875,34230.30078125,4167.58984375,65.62999725341797,1784.0999755859375,53333.539063,57200.292969,56631.078125,-0.018828201194453165,0.0,-0.00483858197885767,-0.006678337608227225,0.0,0.002748090747253684,0.0005804433973790601,0.0,0.007034730500806496,0.128,0.055,0.045,0.9,0.003911078639426524,-0.058228435183971805,-0.010855593496958305,-0.019378255405556488
88,2021-05-06,57441.308594,56396.515625,69523285106,13632.83984375,34548.5,4201.6201171875,64.70999908447266,1815.5,57424.007813,53333.539063,57200.292969,-0.0037466591942640903,-0.018828201194453165,0.0,0.0007034637617677753,-0.006678337608227225,0.0,0.00285063666393226,0.0005804433973790601,0.0,0.8591,0.184,0.036,0.78,-0.017893076905150962,0.07669599321297893,-0.06760024652488428,0.010051280371946802
89,2021-05-07,56413.953125,57356.402344,68434023376,13752.240234375,34777.80078125,4232.60009765625,64.9000015258789,1831.0999755859373,56396.515625,57424.007813,53333.539063,0.0037121457122524237,-0.0037466591942640903,-0.018828201194453165,0.008165456466051824,0.0007034637617677753,-0.006678337608227225,0.009295834727934826,0.00285063666393226,0.0005804433973790601,0.6908,0.233,0.0,0.767,0.017020319577589094,-0.017893076905150962,0.07669599321297893,-0.06760024652488428
90,2021-05-08,57352.765625,58803.777344,65382980634,13401.8603515625,34742.80078125,4188.43017578125,64.91999816894531,1837.5,57356.402344,56396.515625,57424.007813,0.008758291888812941,0.0037121457122524237,-0.0037466591942640903,0.007373341616968343,0.008165456466051824,0.0007034637617677753,0.00663706908404138,0.009295834727934826,0.00285063666393226,0.7003,0.245,0.0,0.755,0.025234759169852516,0.017020319577589094,-0.017893076905150962,0.07669599321297893
91,2021-05-09,58877.390625,58232.316406,65906690347,13401.8603515625,34742.80078125,4188.43017578125,64.91999816894531,1837.5,58803.777344,57356.402344,56396.515625,-0.02547802225972562,0.008758291888812941,0.0037121457122524237,-0.010435647322188157,0.007373341616968343,0.008165456466051824,-0.0010063891106900646,0.00663706908404138,0.009295834727934826,0.4588,0.167,0.0,0.833,-0.009718099139396696,0.025234759169852516,0.017020319577589094,-0.017893076905150962
92,2021-05-10,58250.871094,55859.796875,71776546298,13401.8603515625,34742.80078125,4188.43017578125,64.91999816894531,1837.5,58232.316406,58803.777344,57356.402344,0.0,-0.02547802225972562,0.008758291888812941,0.0,-0.010435647322188157,0.007373341616968343,0.0,-0.0010063891106900646,0.00663706908404138,0.6369,0.13,0.0,0.87,-0.04074231762409408,-0.009718099139396696,0.025234759169852516,0.017020319577589094
93,2021-05-11,55847.242188,56704.574219,61308396325,13389.4296875,34269.19921875,4152.10009765625,65.27999877929688,1835.9000244140625,55859.796875,58232.316406,58803.777344,0.0,0.0,-0.02547802225972562,0.0,0.0,-0.010435647322188157,0.0,0.0,-0.0010063891106900646,0.9136,0.432,0.0,0.568,0.015123172500795201,-0.04074231762409408,-0.009718099139396696,0.025234759169852516
94,2021-05-12,56714.53125,49150.535156,75215403907,13031.6796875,33587.69921875,4063.0400390625,66.08000183105469,1822.5999755859373,56704.574219,55859.796875,58232.316406,-0.0009275327257869392,0.0,0.0,-0.00867391280271812,0.0,0.0,-0.013631646034582001,0.0,0.0,0.9386,0.151,0.014,0.835,-0.13321745497683102,0.015123172500795201,-0.04074231762409408,-0.009718099139396696
95,2021-05-13,49735.433594,49716.191406,96721152926,13124.990234375,34021.3984375,4112.5,63.81999969482422,1823.800048828125,49150.535156,56704.574219,55859.796875,-0.026718837795905892,-0.0009275327257869392,0.0,-0.021449400664502738,-0.00867391280271812,0.0,-0.019886662528931343,-0.013631646034582001,0.0,0.0,0.0,0.0,1.0,0.011508648852034842,-0.13321745497683102,0.015123172500795201,-0.04074231762409408
96,2021-05-14,49682.980469,49880.535156,55737497453,13429.98046875,34382.1015625,4173.85009765625,65.37000274658203,1837.9000244140625,49716.191406,49150.535156,56704.574219,0.007160285482193274,-0.026718837795905892,-0.0009275327257869392,0.012173141406923493,-0.021449400664502738,-0.00867391280271812,0.012912442020080128,-0.019886662528931343,-0.013631646034582001,0.9774,0.241,0.015,0.745,0.003305638371570163,0.011508648852034842,-0.13321745497683102,0.015123172500795201
97,2021-05-15,49855.496094,46760.1875,59161047474,13379.0498046875,34327.80078125,4163.2900390625,66.2699966430664,1867.5,49880.535156,49716.191406,49150.535156,0.023237368480184983,0.007160285482193274,-0.026718837795905892,0.014917956876899785,0.012173141406923493,-0.021449400664502738,0.01060224275209154,0.012912442020080128,-0.019886662528931343,0.4019,0.231,0.0,0.769,-0.06255641897668496,0.003305638371570163,0.011508648852034842,-0.13321745497683102
98,2021-05-16,46716.636719,46456.058594,64047871555,13379.0498046875,34327.80078125,4163.2900390625,66.2699966430664,1867.5,46760.1875,49880.535156,49716.191406,-0.0037923111043243196,0.023237368480184983,0.007160285482193274,-0.0025300521932207776,0.014917956876899785,0.012173141406923493,-0.0015793328151070263,0.01060224275209154,0.012912442020080128,-0.8226,0.054,0.107,0.839,-0.0065040138258640745,-0.06255641897668496,0.003305638371570163,0.011508648852034842
99,2021-05-17,46415.898438,43537.511719,74903638450,13379.0498046875,34327.80078125,4163.2900390625,66.2699966430664,1867.5,46456.058594,46760.1875,49880.535156,0.0,-0.0037923111043243196,0.023237368480184983,0.0,-0.0025300521932207776,0.014917956876899785,0.0,-0.0015793328151070263,0.01060224275209154,0.0,0.0,0.0,1.0,-0.0628238159527581,-0.0065040138258640745,-0.06255641897668496,0.003305638371570163
100,2021-05-18,43488.058594,42909.402344,56187365084,13303.6396484375,34060.69921875,4127.830078125,65.48999786376953,1867.800048828125,43537.511719,46456.058594,46760.1875,0.0,0.0,-0.0037923111043243196,0.0,0.0,-0.0025300521932207776,0.0,0.0,-0.0015793328151070263,0.8968,0.16,0.0,0.84,-0.01442685514629194,-0.0628238159527581,-0.0065040138258640745,-0.06255641897668496
101,2021-05-19,42944.976563,37002.441406,126358098747,13299.740234375,33896.0,4115.68017578125,63.36000061035156,1881.300048828125,42909.402344,43537.511719,46456.058594,-0.005636435871819501,0.0,0.0,-0.008517292959364653,0.0,0.0,-0.00778091099403877,0.0,0.0,0.981,0.368,0.0,0.632,-0.13766122610248777,-0.01442685514629194,-0.0628238159527581,-0.0065040138258640745
102,2021-05-20,36753.667969,40782.738281,88281943359,13535.740234375,34084.1015625,4159.1201171875,62.04999923706055,1881.800048828125,37002.441406,42909.402344,43537.511719,-0.0002931088157486217,-0.005636435871819501,0.0,-0.002943411456817757,-0.008517292959364653,0.0,-0.004835462058257911,-0.00778091099403877,0.0,0.8335,0.102,0.058,0.84,0.10216344466360039,-0.13766122610248777,-0.01442685514629194,-0.0628238159527581
103,2021-05-21,40596.949219,37304.691406,82051616861,13470.990234375,34207.80078125,4155.85986328125,63.58000183105469,1876.699951171875,40782.738281,37002.441406,42909.402344,0.017744707478573485,-0.0002931088157486217,-0.005636435871819501,0.010554741756143349,-0.002943411456817757,-0.008517292959364653,0.005549373451144701,-0.004835462058257911,-0.00778091099403877,0.9922,0.232,0.043,0.724,-0.08528232829869509,0.10216344466360039,-0.13766122610248777,-0.01442685514629194
104,2021-05-22,37371.03125,37536.632813,57377273240,13661.169921875,34394.0,4197.0498046875,66.05000305175781,1884.5999755859373,37304.691406,40782.738281,37002.441406,-0.004783631990481263,0.017744707478573485,-0.0002931088157486217,-0.0007838806801412357,0.010554741756143349,-0.002943411456817757,0.003629235129556596,0.005549373451144701,-0.004835462058257911,0.2023,0.13,0.109,0.761,0.006217486280095441,-0.08528232829869509,0.10216344466360039,-0.13766122610248777
105,2021-05-23,37531.449219,34770.582031,78469274361,13661.169921875,34394.0,4197.0498046875,66.05000305175781,1884.5999755859373,37536.632813,37304.691406,40782.738281,0.014117721428874797,-0.004783631990481263,0.017744707478573485,0.009911292190138532,-0.0007838806801412357,0.010554741756143349,0.005443180049506724,0.003629235129556596,0.005549373451144701,0.4767,0.112,0.046,0.842,-0.07368936888345612,0.006217486280095441,-0.08528232829869509,0.10216344466360039
106,2021-05-24,34700.363281,38705.980469,67359584098,13661.169921875,34394.0,4197.0498046875,66.05000305175781,1884.5999755859373,34770.582031,37536.632813,37304.691406,0.0,0.014117721428874797,-0.004783631990481263,0.0,0.009911292190138532,-0.0007838806801412357,0.0,0.005443180049506724,0.003629235129556596,0.5106,0.162,0.064,0.774,0.11318183959334838,-0.07368936888345612,0.006217486280095441,-0.08528232829869509
107,2021-05-25,38795.78125,38402.222656,56211915803,13657.169921875,34312.5,4188.1298828125,66.06999969482422,1898.0999755859373,38705.980469,34770.582031,37536.632813,0.0,0.0,0.014117721428874797,0.0,0.0,0.009911292190138532,0.0,0.0,0.005443180049506724,0.875,0.263,0.0,0.737,-0.007847826338962971,0.11318183959334838,-0.07368936888345612,0.006217486280095441
108,2021-05-26,38392.625,39294.199219,51346735160,13738.0,34323.1015625,4195.990234375,66.20999908447266,1901.300048828125,38402.222656,38705.980469,34770.582031,-0.00029280069151282895,0.0,0.0,-0.0021252837802967495,0.0,0.0,-0.0023695993487236056,0.0,0.0,-0.3469,0.057,0.07,0.872,0.0232272118983885,-0.007847826338962971,0.11318183959334838,-0.07368936888345612
109,2021-05-27,39316.890625,38436.96875,43210968721,13736.2802734375,34464.6015625,4200.8798828125,66.8499984741211,1895.699951171875,39294.199219,38402.222656,38705.980469,0.005918508635931463,-0.00029280069151282895,0.0,0.0018768165702687245,-0.0021252837802967495,0.0,0.0003089708561019311,-0.0023695993487236056,0.0,-0.513,0.031,0.095,0.874,-0.02181570018063894,0.0232272118983885,-0.007847826338962971,0.11318183959334838
110,2021-05-28,38507.082031,35697.605469,55200191952,13748.740234375,34529.3984375,4204.10986328125,66.31999969482422,1902.5,38436.96875,39294.199219,38402.222656,-0.00012518027096375395,0.005918508635931463,-0.00029280069151282895,0.0011653145418315525,0.0018768165702687245,-0.0021252837802967495,0.004122587807000366,0.0003089708561019311,-0.0023695993487236056,-0.1027,0.141,0.181,0.678,-0.07126897281669742,-0.02181570018063894,0.0232272118983885,-0.007847826338962971
111,2021-05-29,35684.15625,34616.066406,45231013335,13736.48046875,34575.30078125,4202.0400390625,67.72000122070312,1902.9000244140625,35697.605469,38436.96875,39294.199219,0.0009070840642058098,-0.00012518027096375395,0.005918508635931463,0.0007688818911402162,0.0011653145418315525,0.0018768165702687245,0.0018800993501257857,0.004122587807000366,0.0003089708561019311,0.25,0.123,0.109,0.768,-0.03029724399691791,-0.07126897281669742,-0.02181570018063894,0.0232272118983885
112,2021-05-30,34607.40625,35678.128906,31646080921,13736.48046875,34575.30078125,4202.0400390625,67.72000122070312,1902.9000244140625,34616.066406,35697.605469,38436.96875,-0.0008917010152208471,0.0009070840642058098,-0.00012518027096375395,-0.0004923335226864056,0.0007688818911402162,0.0011653145418315525,0.0013293699232288514,0.0018800993501257857,0.004122587807000366,0.6124,0.087,0.035,0.879,0.03068120125329754,-0.03029724399691791,-0.07126897281669742,-0.02181570018063894
113,2021-05-31,35658.59375,37332.855469,39009847639,13736.48046875,34575.30078125,4202.0400390625,67.72000122070312,1902.9000244140625,35678.128906,34616.066406,35697.605469,0.0,-0.0008917010152208471,0.0009070840642058098,0.0,-0.0004923335226864056,0.0007688818911402162,0.0,0.0013293699232288514,0.0018800993501257857,0.8955,0.383,0.0,0.617,0.04637929773054128,0.03068120125329754,-0.03029724399691791,-0.07126897281669742
114,2021-06-01,37293.792969,36684.925781,34639423297,13736.48046875,34575.30078125,4202.0400390625,67.72000122070312,1902.9000244140625,37332.855469,35678.128906,34616.066406,0.0,0.0,-0.0008917010152208471,0.0,0.0,-0.0004923335226864056,0.0,0.0,0.0013293699232288514,0.3101,0.104,0.123,0.773,-0.017355481649080517,0.04637929773054128,0.03068120125329754,-0.03029724399691791
115,2021-06-02,36699.921875,37575.179688,33070867190,13756.330078125,34600.3984375,4208.1201171875,68.83000183105469,1907.5,36684.925781,37332.855469,35678.128906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9155,0.058,0.147,0.794,0.024267567346724306,-0.017355481649080517,0.04637929773054128,0.03068120125329754
116,2021-06-03,37599.410156,39208.765625,35460750427,13614.509765625,34577.0,4192.85009765625,68.80999755859375,1871.199951171875,37575.179688,36684.925781,37332.855469,0.0014450287626555092,0.0,0.0,0.0014469348384307246,0.0,0.0,0.0007258839600206013,0.0,0.0,0.0,0.0,0.0,1.0,0.04347513306827122,0.024267567346724306,-0.017355481649080517,0.04637929773054128
117,2021-06-04,39242.484375,36894.40625,41831090187,13814.490234375,34756.3984375,4229.89013671875,69.62000274658203,1889.800048828125,39208.765625,37575.179688,36684.925781,-0.010309458387126047,0.0014450287626555092,0.0,-0.0036287033416374515,0.0014469348384307246,0.0,-0.0006762476317221378,0.0007258839600206013,0.0,0.1531,0.184,0.158,0.658,-0.05902658087058821,0.04347513306827122,0.024267567346724306,-0.017355481649080517
118,2021-06-05,36880.15625,35551.957031,35959473399,13881.7197265625,34630.19921875,4226.52001953125,69.2300033569336,1896.800048828125,36894.40625,39208.765625,37575.179688,0.014688774858050868,-0.010309458387126047,0.0014450287626555092,0.008834095710505974,-0.0036287033416374515,0.0014469348384307246,0.005188374859010247,-0.0006762476317221378,0.0007258839600206013,0.6908,0.199,0.0,0.801,-0.03638625351234648,-0.05902658087058821,0.04347513306827122,0.024267567346724306
119,2021-06-06,35538.609375,35862.378906,28913440585,13881.7197265625,34630.19921875,4226.52001953125,69.2300033569336,1896.800048828125,35551.957031,36894.40625,39208.765625,0.004866592327830599,0.014688774858050868,-0.010309458387126047,-0.0007967387044511831,0.008834095710505974,-0.0036287033416374515,-0.003630963633269868,0.005188374859010247,-0.0006762476317221378,0.8779,0.228,0.075,0.697,0.00873149893631231,-0.03638625351234648,-0.05902658087058821,0.04347513306827122
120,2021-06-07,35835.265625,33560.707031,33683936663,13881.7197265625,34630.19921875,4226.52001953125,69.2300033569336,1896.800048828125,35862.378906,35551.957031,36894.40625,0.0,0.004866592327830599,0.014688774858050868,0.0,-0.0007967387044511831,0.008834095710505974,0.0,-0.003630963633269868,0.005188374859010247,0.8316,0.121,0.019,0.86,-0.06418068028986545,0.00873149893631231,-0.03638625351234648,-0.05902658087058821
121,2021-06-08,33589.519531,33472.632813,49902050442,13924.91015625,34599.80078125,4227.259765625,70.05000305175781,1892.199951171875,33560.707031,35862.378906,35551.957031,0.0,0.0,0.004866592327830599,0.0,0.0,-0.0007967387044511831,0.0,0.0,-0.003630963633269868,0.4939,0.225,0.0,0.775,-0.0026243254624715995,-0.06418068028986545,0.00873149893631231,-0.03638625351234648
122,2021-06-09,33416.976563,37345.121094,53972919008,13911.75,34447.1015625,4219.5498046875,69.95999908447266,1893.199951171875,33472.632813,33560.707031,35862.378906,0.0031113169361038917,0.0,0.0,0.00017502486450582388,0.0,0.0,-0.0008778014041438409,0.0,0.0,-0.6705,0.041,0.098,0.861,0.11569117680805863,-0.0026243254624715995,-0.06418068028986545,0.00873149893631231
123,2021-06-10,37389.515625,36702.597656,43576032854,14020.330078125,34466.19921875,4239.18017578125,70.29000091552734,1894.199951171875,37345.121094,33472.632813,33560.707031,-0.0009450801550839882,0.0031113169361038917,0.0,-0.0018238673194856947,0.00017502486450582388,0.0,-0.004413297628949042,-0.0008778014041438409,0.0,0.9382,0.217,0.0,0.783,-0.017205016858366395,0.11569117680805863,-0.0026243254624715995,-0.06418068028986545
124,2021-06-11,36697.03125,37334.398438,38699736985,14069.419921875,34479.6015625,4247.43994140625,70.91000366210938,1877.4000244140625,36702.597656,37345.121094,33472.632813,0.007804918728772536,-0.0009450801550839882,0.0031113169361038917,0.004652243012262192,-0.0018238673194856947,0.00017502486450582388,0.0005544053166663954,-0.004413297628949042,-0.0008778014041438409,0.9333,0.36,0.0,0.64,0.01721406173812645,-0.017205016858366395,0.11569117680805863,-0.0026243254624715995
125,2021-06-12,37340.144531,35552.515625,37924228550,14174.1396484375,34393.69921875,4255.14990234375,70.87999725341797,1864.0,37334.398438,36702.597656,37345.121094,0.003501332955533787,0.007804918728772536,-0.0009450801550839882,0.0019484346695590737,0.004652243012262192,-0.0018238673194856947,0.0003888547055896918,0.0005544053166663954,-0.004413297628949042,0.6249,0.577,0.0,0.423,-0.04772764226961124,0.01721406173812645,-0.017205016858366395,0.11569117680805863
126,2021-06-13,35555.789063,39097.859375,40669112838,14174.1396484375,34393.69921875,4255.14990234375,70.87999725341797,1864.0,35552.515625,37334.398438,36702.597656,0.007443073498693664,0.003501332955533787,0.007804918728772536,0.0018152018730952513,0.0019484346695590737,0.004652243012262192,-0.002491396067738405,0.0003888547055896918,0.0005544053166663954,0.9848,0.179,0.035,0.786,0.09972131894675185,-0.04772764226961124,0.01721406173812645,-0.017205016858366395
127,2021-06-14,39016.96875,40218.476563,43148914673,14174.1396484375,34393.69921875,4255.14990234375,70.87999725341797,1864.0,39097.859375,35552.515625,37334.398438,0.0,0.007443073498693664,0.003501332955533787,0.0,0.0018152018730952513,0.0019484346695590737,0.0,-0.002491396067738405,0.0003888547055896918,0.9337,0.142,0.0,0.858,0.0286618553013811,0.09972131894675185,-0.04772764226961124,0.01721406173812645
128,2021-06-15,40427.167969,40406.269531,46420149185,14072.8603515625,34299.30078125,4246.58984375,72.12000274658203,1854.5,40218.476563,39097.859375,35552.515625,0.0,0.0,0.007443073498693664,0.0,0.0,0.0018152018730952513,0.0,0.0,-0.002491396067738405,0.8126,0.207,0.031,0.762,0.0046693207711594464,0.0286618553013811,0.09972131894675185,-0.04772764226961124
129,2021-06-16,40168.691406,38347.0625,39211635100,14039.6796875,34033.69921875,4223.7001953125,72.1500015258789,1859.5,40406.269531,40218.476563,39097.859375,-0.0071453576292487275,0.0,0.0,-0.0020116937805257917,0.0,0.0,-0.0027446433400376558,0.0,0.0,0.976,0.247,0.025,0.728,-0.05096256236721286,0.0046693207711594464,0.0286618553013811,0.09972131894675185
130,2021-06-17,38341.421875,38053.503906,37096670047,14161.349609375,33823.3984375,4221.85986328125,71.04000091552734,1773.800048828125,38347.0625,40406.269531,40218.476563,-0.0023577768295566237,-0.0071453576292487275,0.0,-0.005390124612855707,-0.0020116937805257917,0.0,-0.007743643644339104,-0.0027446433400376558,0.0,0.9153,0.137,0.0,0.863,-0.007655308512875103,-0.05096256236721286,0.0046693207711594464,0.0286618553013811
131,2021-06-18,38099.476563,35787.246094,36200887275,14030.3798828125,33290.1015625,4166.4501953125,71.63999938964844,1767.9000244140625,38053.503906,38347.0625,40406.269531,0.008666146563395483,-0.0023577768295566237,-0.0071453576292487275,-0.00043571559205179966,-0.005390124612855707,-0.0020116937805257917,-0.006179192567293379,-0.007743643644339104,-0.0027446433400376558,0.4588,1.0,0.0,0.0,-0.05955451086969865,-0.007655308512875103,-0.05096256236721286,0.0046693207711594464
132,2021-06-19,35854.527344,35615.871094,31207279719,14141.48046875,33877.0,4224.7900390625,73.66000366210938,1781.800048828125,35787.246094,38053.503906,38347.0625,-0.009248392997500465,0.008666146563395483,-0.0023577768295566237,-0.013124468779900589,-0.00043571559205179966,-0.005390124612855707,-0.01576709909814189,-0.006179192567293379,-0.007743643644339104,0.8622,0.375,0.0,0.625,-0.0047887171745448764,-0.05955451086969865,-0.007655308512875103,-0.05096256236721286
